5.875,0,43690,21845
5.922,43690,0,0
5.953,0,21845,0
5.984,21845,0,0
6.015,0,43690,0
6.047,0,0,21845
6.078,21845,0,0
6.125,21845,0,0
6.14,0,21845,0
6.172,0,0,21845
6.203,21845,0,0
6.25,21845,0,0
6.281,0,43690,0
6.312,0,0,21845
6.344,0,21845,0
6.375,43690,0,0
6.406,0,43690,0
6.437,21845,0,21845
6.484,0,65536,21845
6.515,21845,0,0
6.547,0,21845,0
6.578,21845,0,0
6.609,0,43690,0
6.64,21845,0,0
6.672,0,0,21845
6.703,0,43690,21845
6.75,0,43690,0
6.781,21845,0,0
6.812,21845,0,0
6.844,0,43690,0
6.875,0,21845,0
6.906,21845,0,0
6.922,0,21845,0
6.984,65536,0,0
7.0,21845,0,0
7.031,0,21845,0
7.062,0,0,21845
7.094,21845,0,0
7.125,21845,0,0
7.156,43690,0,21845
7.187,21845,0,0
7.219,0,0,21845
7.25,21845,0,21845
7.281,43690,0,0
7.312,0,0,21845
7.359,21845,0,0
7.39,0,0,21845
7.422,0,0,43690
7.453,0,0,65536
7.5,21845,0,0
7.515,0,0,43690
7.547,43690,0,0
7.578,0,0,21845
7.625,0,65536,0
7.656,21845,0,0
7.687,0,43690,0
7.719,0,21845,0
7.75,21845,43690,0
7.781,0,0,43690
7.812,0,21845,0
7.844,0,21845,0
7.89,0,21845,0
7.906,21845,0,21845
7.953,21845,0,0
7.969,21845,0,0
8.015,43690,0,21845
8.047,43690,0,0
8.062,21845,0,0
8.094,21845,0,0
8.125,0,21845,0
8.156,43690,0,0
8.187,21845,0,0
8.219,43690,0,0
8.265,21845,0,0
8.297,21845,0,0
8.328,0,21845,0
8.359,21845,0,0
8.39,21845,0,0
8.422,0,21845,21845
8.453,0,21845,0
8.5,21845,0,0
8.531,21845,21845,0
8.562,0,43690,0
8.594,43690,0,0
8.625,0,21845,0
8.656,0,21845,0
8.687,21845,43690,0
8.734,0,21845,0
8.765,0,0,21845
8.781,0,21845,0
8.812,0,21845,0
8.828,0,0,21845
8.844,0,21845,0
8.89,0,21845,0
8.906,21845,0,0
8.937,0,65536,0
8.969,0,43690,0
9.015,0,21845,0
9.047,21845,0,0
9.062,21845,0,0
9.109,0,21845,0
9.14,21845,0,0
9.172,21845,0,0
9.203,0,21845,0
9.234,21845,0,0
9.265,21845,21845,0
9.297,21845,0,21845
9.328,21845,0,0
9.375,21845,21845,0
9.406,0,0,21845
9.437,0,21845,21845
9.469,0,21845,0
9.515,0,21845,0
9.531,43690,0,0
9.562,21845,0,0
9.594,21845,0,0
9.64,0,21845,0
9.672,21845,0,0
9.703,0,21845,0
9.734,0,21845,0
9.765,21845,65536,0
9.781,21845,0,43690
9.812,21845,0,0
9.844,21845,0,0
9.875,21845,0,0
9.89,43690,21845,0
9.922,21845,21845,0
9.937,21845,0,0
9.969,65536,0,0
9.984,0,43690,0
10.015,0,43690,0
10.031,0,21845,0
10.062,43690,21845,0
10.109,0,43690,0
10.125,0,21845,0
10.156,65536,0,0
10.187,21845,0,0
10.234,0,43690,0
10.265,21845,0,0
10.297,0,21845,0
10.328,21845,0,0
10.344,0,21845,0
10.39,21845,0,0
10.422,0,0,65536
10.437,0,43690,0
10.484,0,0,21845
10.515,21845,21845,0
10.547,21845,0,0
10.578,21845,0,0
10.609,0,21845,0
10.64,21845,0,21845
10.672,0,0,21845
10.703,0,0,21845
10.719,43690,0,0
10.765,0,21845,0
10.797,0,21845,0
10.812,0,21845,0
10.844,0,21845,0
10.859,43690,0,21845
10.89,0,21845,0
10.906,21845,0,0
10.922,0,0,21845
10.953,0,0,21845
10.969,0,0,21845
11.0,21845,0,0
11.031,0,21845,0
11.078,0,21845,0
11.109,0,21845,0
11.14,0,21845,0
11.156,21845,0,0
11.187,0,43690,21845
11.219,0,43690,0
11.25,21845,0,0
11.281,21845,0,0
11.297,21845,0,0
11.328,0,0,21845
11.344,0,0,21845
11.39,0,43690,0
11.422,21845,0,0
11.453,0,0,21845
11.469,21845,0,0
11.515,0,21845,0
11.547,0,21845,0
11.578,21845,0,0
11.594,0,0,65536
11.64,0,21845,0
11.656,21845,0,0
11.687,43690,0,0
11.719,21845,0,0
11.765,43690,0,0
11.797,0,0,21845
11.828,21845,21845,0
11.844,21845,0,21845
11.89,0,0,21845
11.906,0,21845,0
11.922,21845,0,0
11.953,0,21845,0
11.969,0,43690,0
11.984,0,43690,0
12.015,0,21845,0
12.031,0,21845,0
12.062,21845,0,0
12.094,0,21845,0
12.125,0,43690,0
12.14,43690,0,0
12.156,21845,21845,0
12.203,0,0,21845
12.234,21845,0,0
12.265,43690,0,0
12.297,0,21845,0
12.328,0,21845,0
12.359,0,0,43690
12.39,0,21845,0
12.406,21845,0,0
12.422,0,21845,0
12.453,21845,0,0
12.484,43690,0,0
12.531,21845,0,0
12.547,21845,0,0
12.578,0,65536,0
12.609,43690,0,21845
12.64,0,21845,0
12.656,21845,21845,0
12.687,21845,21845,0
12.703,0,65536,0
12.719,21845,0,0
12.765,0,0,21845
12.781,21845,21845,0
12.812,0,0,21845
12.828,0,21845,0
12.844,0,0,21845
12.859,21845,0,21845
12.89,0,21845,0
12.922,0,21845,0
12.937,0,65536,0
12.969,0,21845,0
12.984,0,0,21845
13.015,21845,0,43690
13.031,21845,0,0
13.062,0,21845,21845
13.078,0,0,21845
13.094,21845,0,0
13.14,21845,0,0
13.156,21845,0,0
13.187,0,21845,0
13.234,21845,0,0
13.265,0,43690,21845
13.297,0,21845,0
13.328,0,21845,0
13.359,0,0,43690
13.39,0,21845,0
13.422,21845,0,0
13.453,43690,0,0
13.484,21845,0,0
13.531,21845,0,0
13.547,0,0,21845
13.562,0,43690,0
13.594,43690,0,0
13.64,43690,0,0
13.672,0,21845,0
13.703,0,0,21845
13.734,0,21845,0
13.781,0,21845,0
13.812,0,43690,0
13.828,21845,0,0
13.875,0,43690,0
13.906,0,0,21845
13.937,21845,21845,0
13.953,43690,0,21845
14.0,21845,21845,0
14.015,0,21845,0
14.047,21845,0,0
14.078,43690,0,0
14.094,21845,43690,0
14.125,43690,0,0
14.156,0,43690,0
14.187,43690,0,0
14.219,0,65536,0
14.234,21845,21845,0
14.281,21845,0,21845
14.312,21845,0,43690
14.328,0,0,21845
14.375,0,21845,0
14.39,0,21845,0
14.422,0,0,21845
14.469,21845,0,0
14.484,0,21845,0
14.515,0,0,21845
14.547,0,65536,0
14.594,0,43690,0
14.609,0,21845,0
14.64,21845,0,0
14.672,21845,0,43690
14.703,21845,0,0
14.75,0,21845,21845
14.765,0,0,21845
14.797,0,87381,0
14.812,0,21845,0
14.844,21845,0,0
14.859,0,21845,0
14.89,0,0,43690
14.922,21845,0,21845
14.953,0,21845,0
14.969,0,21845,21845
14.984,0,21845,0
15.0,0,0,21845
15.031,21845,0,0
15.078,0,0,21845
15.109,0,0,21845
15.14,21845,0,0
15.172,43690,0,0
15.203,0,21845,0
15.219,65536,0,43690
15.25,0,0,21845
15.281,0,43690,0
15.297,0,0,21845
15.328,0,43690,0
15.375,0,21845,0
15.39,21845,0,0
15.422,21845,0,0
15.453,21845,0,0
15.484,0,43690,0
15.531,0,21845,0
15.562,0,43690,0
15.578,0,43690,0
15.625,21845,21845,0
15.656,43690,0,0
15.672,21845,0,0
15.703,0,21845,0
15.734,0,21845,0
15.765,21845,0,0
15.797,0,0,21845
15.828,0,0,21845
15.844,0,0,21845
15.875,0,21845,0
15.906,0,21845,0
15.937,43690,0,0
15.969,21845,0,0
16.0,87381,0,0
16.031,43690,21845,0
16.062,0,0,21845
16.078,0,21845,0
16.109,21845,0,0
16.14,0,0,21845
16.172,21845,0,0
16.203,0,43690,0
16.234,21845,0,0
16.265,0,0,21845
16.281,0,21845,0
16.312,43690,0,0
16.344,0,21845,0
16.375,0,21845,0
16.406,0,21845,0
16.437,21845,0,0
16.469,21845,0,0
16.484,0,0,21845
16.531,0,0,21845
16.578,21845,0,0
16.594,0,21845,0
16.609,21845,0,21845
16.64,0,21845,21845
16.672,21845,0,21845
16.703,0,65536,0
16.719,21845,0,0
16.75,0,43690,0
16.781,21845,21845,0
16.812,0,21845,0
16.844,21845,0,0
16.875,21845,0,0
16.906,0,21845,0
16.937,0,21845,0
16.953,21845,0,0
16.984,0,21845,0
17.015,43690,21845,0
17.047,0,43690,0
17.078,21845,0,0
17.109,0,21845,0
17.14,0,0,21845
17.156,21845,0,0
17.187,0,65536,0
17.219,0,21845,0
17.25,0,0,21845
17.281,0,21845,0
17.312,0,0,21845
17.344,0,21845,0
17.359,0,21845,0
17.39,0,21845,0
17.422,0,0,21845
17.453,0,0,21845
17.484,0,21845,0
17.531,43690,21845,0
17.562,0,43690,0
17.594,0,21845,0
17.609,0,0,21845
17.625,0,21845,0
17.64,0,0,21845
17.656,21845,0,0
17.703,0,65536,0
17.734,43690,0,0
17.765,21845,21845,0
17.797,43690,21845,0
17.828,21845,21845,0
17.859,21845,0,0
17.89,43690,21845,0
17.906,21845,0,0
17.937,21845,0,0
17.969,0,21845,0
18.0,0,0,21845
18.031,0,0,21845
18.062,0,21845,0
18.094,0,0,43690
18.109,21845,0,21845
18.14,0,21845,0
18.172,43690,0,21845
18.203,21845,0,0
18.234,43690,0,0
18.265,43690,0,21845
18.297,0,21845,0
18.328,21845,0,0
18.344,0,0,43690
18.375,0,43690,21845
18.406,0,21845,0
18.437,0,21845,0
18.469,21845,0,0
18.5,43690,0,0
18.531,0,0,21845
18.562,21845,0,0
18.578,0,21845,0
18.609,0,0,21845
18.64,0,21845,0
18.672,0,21845,0
18.703,21845,0,0
18.734,0,21845,0
18.765,0,0,21845
18.781,43690,0,0
18.812,21845,0,0
18.844,21845,0,0
18.859,0,21845,0
18.89,0,21845,0
18.906,21845,0,0
18.937,21845,21845,0
18.969,21845,0,0
19.0,0,43690,0
19.031,0,87381,0
19.062,0,109226,0
19.094,21845,65536,0
19.109,0,43690,0
19.14,21845,21845,0
19.172,0,87381,0
19.203,0,283989,0
19.234,43690,109226,0
19.265,43690,0,43690
19.297,0,196608,0
19.328,87381,262144,0
19.344,0,43690,131072
19.375,0,262144,43690
19.406,0,283989,0
19.437,65536,152917,0
19.469,43690,152917,0
19.5,21845,174762,21845
19.531,109226,0,131072
19.562,0,327680,0
19.578,0,305834,21845
19.609,0,349525,87381
19.64,0,87381,262144
19.672,0,305834,0
19.703,0,283989,21845
19.734,0,174762,262144
19.765,0,196608,109226
19.781,0,349525,0
19.812,152917,327680,0
19.844,0,393216,131072
19.875,0,480597,21845
19.906,0,436906,21845
19.937,0,458752,0
19.969,0,480597,21845
19.984,0,436906,43690
20.015,0,458752,0
20.047,0,524288,0
20.078,0,611669,0
20.109,0,699050,0
20.14,0,436906,65536
20.172,0,611669,0
20.203,0,546133,0
20.219,0,677205,0
20.25,0,567978,87381
20.281,218453,327680,0
20.312,0,546133,43690
20.344,305834,283989,0
20.375,240298,349525,0
20.406,0,786432,43690
20.437,0,742741,21845
20.453,0,655360,21845
20.484,0,939349,21845
20.515,0,742741,87381
20.562,0,720896,109226
20.578,0,808277,21845
20.594,0,677205,65536
20.609,0,1004885,87381
20.64,0,917504,21845
20.656,240298,0,371370
20.687,0,1004885,21845
20.719,0,808277,65536
20.75,0,1070421,43690
20.765,0,633514,283989
20.797,0,851968,21845
20.828,0,917504,43690
20.844,0,873813,43690
20.875,0,720896,152917
20.906,0,830122,21845
20.922,0,851968,152917
20.953,0,1179648,21845
20.969,0,611669,458752
21.0,0,1114112,21845
21.015,0,1245184,0
21.047,0,1070421,131072
21.078,0,830122,87381
21.094,0,1135956,0
21.125,0,1048576,21845
21.156,0,895658,21845
21.172,0,1048576,43690
21.203,0,895658,109226
21.219,0,1332565,21845
21.25,0,983040,0
21.265,0,895658,21845
21.297,0,1332565,21845
21.328,0,1332565,43690
21.344,0,1376256,43690
21.375,0,1157802,65536
21.406,0,1223338,87381
21.422,0,1114112,0
21.453,0,1092266,87381
21.469,0,1201493,21845
21.5,0,1267029,21845
21.515,0,1332565,0
21.562,0,1398101,43690
21.578,0,851968,21845
21.609,0,1398101,0
21.64,0,1114112,43690
21.656,0,1572864,21845
21.687,0,1245184,43690
21.719,0,1288874,65536
21.734,0,1092266,349525
21.765,0,1267029,0
21.797,0,1354410,327680
21.812,0,1398101,21845
21.844,0,1310720,43690
21.859,0,1441792,21845
21.89,0,1944234,21845
21.906,0,1223338,65536
21.937,0,1616554,0
21.969,0,1682090,0
21.984,0,1354410,21845
22.015,0,1594709,0
22.047,0,1157802,21845
22.062,0,1354410,65536
22.094,0,1485482,0
22.109,0,1507328,21845
22.14,0,1572864,43690
22.156,0,1529173,65536
22.187,0,1529173,21845
22.219,0,1485482,65536
22.234,0,1616554,43690
22.265,0,1398101,0
22.297,0,1616554,43690
22.312,0,1332565,21845
22.344,0,1747626,43690
22.359,0,1419946,0
22.39,0,1594709,43690
22.406,0,1594709,0
22.437,0,1944234,21845
22.469,0,1419946,0
22.484,0,1791317,0
22.515,0,1507328,21845
22.547,0,2053461,65536
22.578,0,1507328,21845
22.609,0,1878698,43690
22.64,0,2075306,0
22.656,0,1419946,21845
22.687,0,1638400,65536
22.703,0,1441792,43690
22.734,0,1900544,0
22.75,0,1179648,196608
22.781,0,1660245,87381
22.812,0,1529173,349525
22.828,0,2009770,21845
22.859,0,1507328,21845
22.89,0,1725781,21845
22.906,0,1703936,21845
22.937,0,1791317,0
22.953,0,1551018,43690
22.984,0,1791317,0
23.0,0,1813162,65536
23.031,0,1878698,87381
23.062,0,2053461,0
23.078,0,1813162,21845
23.109,0,1332565,0
23.14,0,2053461,21845
23.156,0,2293760,109226
23.187,0,1966080,0
23.203,0,1944234,43690
23.234,0,2009770,43690
23.25,0,1856853,0
23.281,0,2009770,43690
23.312,0,1987925,21845
23.328,0,2097152,21845
23.359,0,1682090,0
23.39,0,1682090,87381
23.406,0,1725781,21845
23.437,0,2468522,21845
23.453,0,2184533,21845
23.484,0,1856853,43690
23.5,0,1769472,21845
23.531,0,1966080,0
23.562,0,1594709,43690
23.609,0,1725781,0
23.625,0,2075306,43690
23.64,0,2031616,43690
23.672,0,1835008,21845
23.719,0,1813162,43690
23.734,851968,851968,0
23.765,0,2075306,87381
23.781,0,1856853,21845
23.812,0,2359296,43690
23.844,0,1878698,0
23.859,0,1179648,742741
23.89,0,1682090,87381
23.922,0,1856853,21845
23.937,0,1835008,65536
23.969,0,1747626,87381
23.984,0,1856853,43690
24.015,0,1900544,87381
24.031,0,2097152,21845
24.062,0,2118997,0
24.094,0,1703936,43690
24.109,0,1944234,0
24.14,0,2162688,0
24.172,0,2184533,0
24.187,0,1878698,65536
24.219,0,1987925,65536
24.234,0,2053461,21845
24.265,0,2140842,21845
24.281,0,1660245,0
24.312,0,2097152,21845
24.344,0,2053461,43690
24.359,0,1966080,21845
24.39,0,2118997,21845
24.422,0,2053461,0
24.437,0,2271914,43690
24.469,0,1682090,65536
24.484,0,1987925,65536
24.515,0,2162688,43690
24.531,0,1900544,43690
24.578,0,2162688,0
24.594,0,1572864,152917
24.625,0,2162688,43690
24.656,0,2118997,43690
24.687,0,1616554,43690
24.703,0,2140842,0
24.734,0,2075306,0
24.765,0,2009770,43690
24.781,0,1856853,21845
24.812,0,2053461,65536
24.828,0,2250069,21845
24.859,0,1987925,87381
24.875,0,2184533,0
24.906,0,1900544,0
24.937,0,1703936,43690
24.953,0,2359296,43690
24.984,0,1944234,0
25.015,0,2053461,21845
25.031,0,2250069,65536
25.062,0,2009770,87381
25.094,0,2184533,0
25.109,0,2228224,43690
25.14,0,1725781,21845
25.172,0,2184533,21845
25.187,0,2009770,65536
25.219,0,1900544,43690
25.234,0,2315605,65536
25.265,0,1922389,65536
25.281,0,1966080,43690
25.312,0,1660245,65536
25.344,0,2009770,43690
25.359,0,1747626,21845
25.39,0,1769472,21845
25.422,0,1703936,196608
25.437,0,2402986,21845
25.469,0,2293760,43690
25.484,0,1725781,0
25.515,0,2118997,21845
25.531,0,2250069,0
25.578,0,1703936,0
25.594,0,1944234,87381
25.625,0,2097152,43690
25.656,0,2031616,21845
25.687,0,1769472,0
25.703,0,2534058,21845
25.734,0,2009770,21845
25.765,0,2097152,0
25.781,0,2031616,21845
25.812,0,1791317,0
25.844,0,1987925,21845
25.859,0,1944234,0
25.89,0,2009770,43690
25.922,0,1769472,43690
25.937,0,1703936,21845
25.969,0,2271914,21845
25.984,0,2293760,43690
26.015,0,2206378,0
26.031,0,1725781,0
26.062,0,2053461,21845
26.094,0,2140842,43690
26.109,0,2031616,65536
26.14,0,2118997,0
26.172,0,1616554,196608
26.187,0,2075306,0
26.219,0,2009770,65536
26.234,0,2184533,65536
26.265,0,2031616,43690
26.281,0,1944234,65536
26.312,0,1966080,43690
26.344,0,2184533,0
26.359,0,1987925,21845
26.39,0,2140842,21845
26.422,0,2337450,21845
26.437,0,2315605,0
26.469,0,1987925,0
26.484,0,2031616,0
26.515,0,2031616,21845
26.531,0,2184533,21845
26.578,0,1900544,0
26.594,0,1944234,21845
26.625,0,1813162,21845
26.656,0,2097152,0
26.687,0,1813162,21845
26.703,0,1987925,43690
26.734,0,1922389,0
26.765,0,1856853,65536
26.781,0,1616554,21845
26.812,0,1594709,21845
26.844,0,1835008,65536
26.859,0,2140842,87381
26.89,0,2162688,21845
26.922,0,2184533,0
26.937,0,2271914,21845
26.969,0,1922389,21845
26.984,0,2053461,21845
27.015,0,1769472,524288
27.031,0,2162688,43690
27.062,0,2053461,43690
27.094,0,1944234,109226
27.109,0,1507328,43690
27.14,0,1769472,43690
27.172,0,2381141,21845
27.187,0,2140842,0
27.219,0,1791317,43690
27.234,0,1944234,21845
27.265,0,1987925,65536
27.281,0,2053461,43690
27.312,0,1725781,21845
27.344,0,2293760,65536
27.359,0,1987925,0
27.39,0,1660245,87381
27.422,0,2118997,43690
27.437,0,2250069,0
27.469,0,2097152,21845
27.484,0,1813162,21845
27.515,0,1878698,0
27.531,0,1966080,0
27.578,0,2184533,0
27.594,0,2140842,0
27.625,0,1966080,0
27.656,0,1791317,65536
27.687,0,1900544,0
27.703,0,1878698,21845
27.734,0,1791317,152917
27.765,0,1813162,21845
27.781,0,1987925,0
27.797,0,2075306,21845
27.828,0,1900544,21845
27.859,0,1922389,0
27.875,0,2053461,21845
27.906,0,2424832,0
27.937,0,2228224,21845
27.953,0,2315605,21845
27.984,0,2271914,43690
28.015,0,1660245,43690
28.031,0,2250069,43690
28.062,0,1966080,43690
28.078,0,2206378,21845
28.109,0,1944234,109226
28.125,0,1703936,21845
28.156,0,2009770,0
28.187,0,1922389,0
28.203,0,1813162,21845
28.234,0,1638400,43690
28.265,0,1638400,21845
28.281,0,1856853,0
28.312,0,2228224,43690
28.328,0,2053461,43690
28.359,0,1485482,0
28.375,0,1966080,65536
28.406,0,2097152,43690
28.437,0,2446677,109226
28.453,0,1769472,65536
28.484,0,1987925,0
28.515,0,1987925,21845
28.531,0,1594709,43690
28.562,0,1682090,65536
28.594,0,1769472,0
28.625,0,2162688,65536
28.656,0,2053461,21845
28.672,0,2075306,21845
28.703,0,2184533,21845
28.719,0,1922389,0
28.75,0,1944234,0
28.765,0,2381141,65536
28.797,0,2075306,0
28.828,0,2097152,109226
28.844,0,2162688,21845
28.875,0,1966080,0
28.906,0,1922389,43690
28.922,0,1572864,786432
28.969,0,2162688,87381
29.0,0,2097152,65536
29.015,0,1922389,21845
29.062,0,1835008,43690
29.094,0,1769472,0
29.109,0,2184533,21845
29.14,0,1747626,65536
29.172,0,1725781,0
29.187,0,1747626,43690
29.219,0,1616554,43690
29.234,0,1835008,0
29.265,0,1878698,0
29.281,0,2293760,21845
29.312,0,1856853,87381
29.344,0,2009770,21845
29.359,0,1987925,0
29.39,0,1791317,43690
29.406,0,1922389,43690
29.437,0,2228224,21845
29.453,0,1791317,21845
29.469,0,1682090,87381
29.5,0,1616554,21845
29.515,0,1813162,43690
29.547,0,1878698,65536
29.578,0,1747626,65536
29.609,0,2097152,65536
29.625,0,1660245,43690
29.656,0,2206378,0
29.687,0,1944234,21845
29.703,0,1419946,43690
29.734,0,1616554,87381
29.75,0,1944234,0
29.781,0,1638400,21845
29.797,0,2053461,0
29.812,0,1987925,21845
29.844,0,1835008,0
29.859,0,2097152,65536
29.875,0,1485482,87381
29.906,0,1769472,0
29.922,0,1856853,21845
29.953,0,1791317,43690
29.969,0,2118997,21845
30.0,0,2031616,0
30.015,0,1747626,43690
30.047,0,1813162,0
30.062,0,1878698,43690
30.078,0,1682090,21845
30.109,0,1572864,43690
30.125,0,1987925,21845
30.14,0,1223338,633514
30.172,0,1835008,43690
30.203,0,1332565,65536
30.219,0,2140842,43690
30.234,0,1332565,21845
30.265,0,1485482,21845
30.281,0,1791317,21845
30.312,0,1572864,0
30.328,0,1441792,0
30.344,0,1725781,43690
30.375,0,1987925,21845
30.39,0,1856853,43690
30.422,0,1332565,0
30.437,0,1725781,21845
30.469,0,2009770,0
30.484,0,1507328,0
30.515,0,1835008,0
30.531,0,1835008,0
30.547,0,1966080,0
30.594,0,1900544,0
30.609,0,1682090,43690
30.625,0,1747626,65536
30.64,0,1616554,21845
30.672,0,1551018,65536
30.687,0,1703936,0
30.703,0,1594709,21845
30.734,0,1703936,43690
30.75,0,1398101,87381
30.781,0,1747626,0
30.797,0,1856853,0
30.812,0,1747626,43690
30.844,0,1551018,21845
30.859,0,1769472,218453
30.875,0,1725781,21845
30.906,0,1660245,43690
30.922,0,1922389,21845
30.953,0,1835008,43690
30.969,0,1747626,0
31.0,0,1594709,21845
31.015,0,1747626,65536
31.047,0,1725781,0
31.062,0,1900544,21845
31.078,0,1572864,0
31.109,0,1682090,21845
31.125,0,1835008,43690
31.14,0,1900544,218453
31.172,0,1703936,0
31.203,0,1725781,0
31.219,0,1594709,87381
31.234,0,1376256,0
31.265,0,1616554,87381
31.281,0,2162688,21845
31.312,0,2053461,0
31.328,0,1856853,0
31.344,0,1813162,65536
31.375,0,1703936,43690
31.39,0,1900544,21845
31.422,0,1441792,109226
31.437,0,1769472,0
31.469,0,1987925,43690
31.484,0,1682090,43690
31.515,0,1594709,21845
31.531,0,1987925,43690
31.547,0,1551018,21845
31.594,0,1813162,21845
31.609,0,1638400,43690
31.625,0,1441792,87381
31.656,0,1179648,546133
31.672,0,1485482,21845
31.687,0,1594709,0
31.719,0,1725781,21845
31.734,0,1878698,65536
31.765,0,1398101,43690
31.781,0,1551018,43690
31.812,0,1572864,65536
31.828,0,1485482,43690
31.859,0,1551018,0
31.875,0,1725781,0
31.906,0,1441792,0
31.922,0,1529173,0
31.937,0,1594709,87381
31.969,0,1572864,21845
31.984,0,1638400,0
32.0,0,1048576,873813
32.031,0,1682090,65536
32.062,0,1529173,0
32.078,0,1398101,0
32.094,0,1922389,21845
32.125,0,1398101,21845
32.14,0,1638400,0
32.172,0,1354410,21845
32.187,0,1791317,21845
32.203,0,1856853,0
32.234,0,1594709,109226
32.25,0,1900544,21845
32.281,0,1878698,0
32.297,0,1660245,21845
32.328,0,1703936,21845
32.344,0,1572864,21845
32.359,0,1332565,43690
32.39,0,1135957,43690
32.422,0,1354410,21845
32.453,0,1769472,21845
32.469,0,1835008,21845
32.5,0,1660245,65536
32.515,0,1878698,21845
32.547,0,1660245,0
32.562,0,1485482,21845
32.609,0,1616554,65536
32.656,0,1507328,415061
32.672,0,1441792,65536
32.687,0,1529173,43690
32.734,0,1594709,43690
32.75,0,1616554,87381
32.781,0,1616554,43690
32.812,0,1747626,0
32.844,0,1398101,0
32.859,0,1769472,43690
32.89,0,1791317,0
32.906,0,1354410,21845
32.937,0,1616554,21845
32.953,0,1813162,0
32.984,0,1398101,21845
33.0,0,1398101,21845
