13.531,43690,0,0
13.563,0,21845,0
13.594,65536,0,43690
13.625,0,0,21845
13.656,21845,0,43690
13.688,43690,0,21845
13.703,21845,21845,0
13.734,0,65536,0
13.766,0,43690,21845
13.797,0,43690,0
13.828,0,43690,0
13.859,65536,43690,0
13.891,0,87381,0
13.906,43690,0,0
13.938,0,21845,43690
13.969,21845,0,0
14.0,0,21845,0
14.031,0,0,43690
14.063,21845,0,0
14.078,21845,0,21845
14.109,21845,87381,0
14.125,21845,0,43690
14.156,0,43690,0
14.188,43690,65536,0
14.219,0,21845,0
14.25,87381,0,0
14.266,0,65536,0
14.313,21845,0,0
14.328,0,65535,0
14.359,21845,21845,0
14.375,0,65536,0
14.422,0,21845,0
14.453,0,0,21845
14.469,87381,0,21845
14.5,0,21845,0
14.516,0,0,21845
14.563,21845,0,21845
14.594,0,43690,0
14.625,0,21845,0
14.641,21845,0,21845
14.672,0,21845,0
14.703,0,21845,0
14.719,0,21845,0
14.75,0,21845,0
14.766,0,21845,0
14.781,0,21845,0
14.813,0,43690,0
14.828,21845,0,0
14.859,0,43690,0
14.906,0,43690,0
14.922,21845,0,0
14.953,0,43690,0
14.969,0,21845,0
15.016,43690,43690,0
15.047,21845,0,21845
15.063,21845,21845,0
15.078,0,109226,0
15.125,21845,21845,0
15.172,21845,21845,0
15.203,43690,21845,0
15.234,0,43690,0
15.281,65536,0,0
15.297,21845,21845,21845
15.344,0,65536,21845
15.375,0,87381,0
15.422,0,43690,0
15.438,21845,21845,21845
15.469,21845,0,21845
15.5,21845,65536,0
15.516,0,21845,0
15.563,0,43690,0
15.578,21845,43690,0
15.609,43690,21845,0
15.641,0,65536,0
15.656,0,21845,21845
15.672,21845,0,0
15.688,21845,0,0
15.703,0,0,21845
15.75,0,87381,0
15.766,0,43690,0
15.813,43690,0,0
15.828,21845,0,0
15.859,43690,43690,0
15.906,0,87380,0
15.922,21845,0,0
15.953,43690,0,0
15.969,21845,0,65536
16.016,0,0,21845
16.047,0,21845,0
16.063,0,21845,0
16.094,0,43690,0
16.109,0,43690,0
16.172,0,87381,0
16.203,0,65536,0
16.234,43690,0,0
16.281,0,21845,0
16.297,0,0,43690
16.328,0,43690,0
16.344,21845,21845,0
16.375,0,21845,0
16.422,21845,43690,0
16.438,0,21845,0
16.469,0,21845,0
16.5,0,43690,21845
16.516,0,65535,0
16.563,0,21845,0
16.578,0,21845,0
16.609,0,43690,0
16.625,21845,21845,0
16.672,0,0,21845
16.703,0,43690,0
16.719,21845,43690,0
16.75,0,43690,0
16.766,0,21845,0
16.781,21845,0,0
16.813,0,21845,0
16.828,0,21845,0
16.844,0,21845,0
16.891,0,0,21845
16.922,21845,0,0
16.938,0,21845,0
16.969,21845,0,0
16.984,0,0,43690
17.031,65536,0,0
17.063,0,43690,0
17.078,43690,65536,0
17.109,21845,0,21845
17.156,0,43690,0
17.203,0,0,21845
17.234,0,65536,0
17.266,0,21845,0
17.281,0,43690,0
17.313,0,0,21845
17.328,0,43690,0
17.344,0,0,43690
17.391,21845,21845,0
17.422,0,21845,0
17.438,0,43690,0
17.453,21845,0,21845
17.5,0,65536,0
17.531,21845,21845,0
17.563,21845,0,21845
17.578,0,21845,0
17.625,21845,65536,0
17.656,0,0,21845
17.672,0,21845,0
17.688,0,65536,0
17.719,21845,0,0
17.734,43690,0,87381
17.781,0,0,21845
17.797,0,65536,0
17.813,0,43690,0
17.859,0,43690,0
17.891,21845,0,0
17.922,0,43690,0
17.938,0,21845,0
17.953,21845,21845,0
18.0,0,43690,21845
18.031,0,0,21845
18.063,0,43690,0
18.078,21845,0,0
18.125,21845,21845,0
18.156,0,21845,0
18.203,43690,0,21845
18.219,43690,0,0
18.266,0,21845,0
18.297,0,43690,21845
18.313,0,0,21845
18.344,21845,21845,0
18.359,21845,21845,0
18.406,0,21845,0
18.438,0,109226,0
18.453,43690,0,0
18.484,0,21845,0
18.5,0,65536,0
18.547,0,65535,0
18.578,21845,21845,0
18.594,21845,0,0
18.625,0,21845,0
18.672,0,21845,0
18.688,0,0,43690
18.703,21845,0,43690
18.734,0,0,43690
18.75,21845,43690,0
18.781,0,21845,0
18.813,21845,0,21845
18.844,0,0,21845
18.859,21845,21845,0
18.906,21845,43690,0
18.938,21845,0,0
18.953,0,0,65536
18.984,0,21845,0
19.0,0,43690,0
19.047,0,0,43690
19.078,21845,21845,0
19.094,0,65536,0
19.125,0,0,43690
19.172,0,21845,0
19.219,0,21845,21845
19.25,21845,21845,0
19.281,0,21845,0
19.297,0,21845,0
19.344,21845,65536,0
19.375,0,21845,0
19.406,21845,43690,0
19.422,0,43690,0
19.469,0,0,21845
19.484,43690,0,0
19.516,0,43690,0
19.531,0,43690,0
19.578,0,43690,21845
19.609,43690,0,0
19.625,0,21845,0
19.656,0,21845,0
19.672,43690,0,0
19.703,65536,0,0
19.719,43690,0,0
19.734,21845,0,21845
19.781,0,21845,0
19.813,0,0,65536
19.828,0,43690,0
19.859,21845,0,0
19.875,0,21845,21845
19.922,0,65536,0
19.953,0,65536,65536
19.969,0,21845,0
20.0,0,21845,0
20.047,0,87381,0
20.063,0,65536,0
20.094,21845,0,21845
20.125,0,43690,0
20.141,0,21845,0
20.188,0,43690,21845
20.219,0,21845,0
20.266,21845,0,0
20.297,21845,43690,0
20.313,21845,0,0
20.344,0,21845,0
20.359,0,21845,0
20.391,0,21845,0
20.422,0,0,21845
20.438,21845,43690,0
20.469,21845,0,43690
20.484,0,21845,0
20.516,21845,0,87381
20.547,0,21845,0
20.563,43690,0,43690
20.594,0,21845,21845
20.609,21845,43690,0
20.641,0,0,21845
20.672,21845,0,0
20.688,0,21845,43690
20.719,21845,21845,0
20.734,0,21845,0
20.766,0,43690,0
20.797,0,21845,0
20.813,21845,65536,0
20.844,0,65536,65536
20.859,0,43690,21845
20.891,0,0,87381
20.922,0,43690,0
20.938,0,65536,0
20.969,0,21845,0
20.984,0,0,43690
21.016,43690,0,0
21.047,21845,65536,0
21.063,21845,0,0
21.094,0,65536,0
21.109,0,21845,0
21.125,0,0,43690
21.156,0,21845,0
21.188,21845,0,0
21.219,0,43690,0
21.234,0,21845,0
21.25,21845,0,0
21.281,0,87381,0
21.313,21845,0,21845
21.328,87381,0,0
21.359,0,21845,0
21.406,0,21845,0
21.422,21845,0,43690
21.469,0,109226,0
21.484,0,0,21845
21.516,0,65536,21845
21.547,21845,21845,0
21.563,21845,43690,0
21.578,21845,0,65536
21.609,21845,0,21845
21.625,43690,0,0
21.656,0,21845,0
21.672,0,43690,21845
21.703,0,21845,0
21.719,0,21845,0
21.734,0,21845,0
21.766,0,43690,0
21.797,21845,0,0
21.813,0,21845,0
21.828,0,0,21845
21.859,0,65536,0
21.875,0,65536,0
21.906,87381,43690,0
21.922,0,65535,0
21.938,0,43690,0
21.969,0,21845,0
21.984,0,65536,0
22.016,0,65536,43690
22.031,0,43690,0
22.063,21845,0,0
22.078,21845,0,0
22.109,0,43690,0
22.125,0,21845,0
22.156,21845,0,0
22.172,0,21845,0
22.203,21845,0,0
22.219,0,0,21845
22.25,0,21845,0
22.344,21845,0,0
22.359,21845,0,21845
22.375,0,21845,0
22.391,0,0,21845
22.406,0,21845,0
22.438,21845,43690,0
22.453,0,65536,0
22.484,21845,0,0
22.516,43690,0,0
22.531,0,21845,0
22.547,21845,21845,0
22.578,21845,0,0
22.609,0,43690,0
22.625,0,65536,0
22.656,0,43690,0
22.688,21845,43690,0
22.703,43690,43690,0
22.734,0,0,21845
22.75,21845,21845,0
22.781,0,43690,0
22.813,43690,21845,0
22.828,21845,0,0
22.859,0,65536,0
22.875,43690,0,21845
22.906,21845,0,0
22.938,0,0,21845
22.953,65536,0,0
22.984,87381,0,0
23.0,0,43690,0
23.031,0,0,21845
23.063,0,0,65536
23.078,21845,0,21845
23.109,0,87381,0
23.125,0,43690,0
23.156,0,43690,0
23.172,21845,43690,0
23.219,0,43690,0
23.25,0,21845,0
23.266,0,43690,0
23.297,21845,21845,0
23.344,0,21845,0
23.375,0,21845,0
23.406,21845,43690,0
23.422,21845,21845,0
23.453,0,21845,0
23.469,0,65536,0
23.5,21845,65536,0
23.531,43690,0,0
23.547,0,43690,21845
23.578,0,43690,0
23.594,0,43690,0
23.625,0,0,21845
23.656,0,65535,0
23.672,0,21845,0
23.703,0,21845,0
23.719,0,0,21845
23.75,0,43690,0
23.781,21845,0,0
23.797,0,0,21845
23.828,21845,21845,0
23.844,0,87381,0
23.875,0,21845,0
23.906,0,21845,0
23.922,43690,65536,0
23.953,0,21845,0
23.969,0,21845,0
24.0,0,21845,0
24.031,0,21845,0
24.047,0,21845,0
24.078,0,21845,21845
24.094,0,65536,0
24.125,0,21845,0
24.156,0,43690,0
24.219,0,43690,0
24.25,0,21845,21845
24.281,43690,21845,0
24.313,0,0,21845
24.344,21845,65536,0
24.359,21845,0,43690
24.391,43690,65536,0
24.406,0,21845,0
24.438,0,21845,0
24.453,0,0,65536
24.484,0,21845,0
24.516,0,87381,0
24.531,21845,0,0
24.563,0,21845,0
24.578,0,21845,0
24.609,87381,0,21845
24.625,43690,43690,0
24.656,43690,0,0
24.688,0,43690,0
24.703,0,0,21845
24.734,0,21845,0
24.766,0,43690,0
24.781,0,87381,0
24.813,21845,0,0
24.828,0,65535,0
24.859,0,43690,21845
24.875,21845,21845,0
24.906,43690,21845,0
24.938,0,21845,0
24.953,0,43690,0
24.984,0,109226,0
25.016,43690,0,0
25.031,0,131072,0
25.063,0,0,21845
25.078,0,43690,0
25.141,0,0,21845
25.172,43690,43690,0
25.203,21845,0,0
25.234,0,21845,0
25.25,21845,0,0
25.266,43690,0,0
25.313,0,43690,0
25.328,0,65536,0
25.344,0,43690,0
25.375,21845,0,21845
25.406,0,0,21845
25.422,0,43690,0
25.453,0,43690,0
25.469,0,43690,0
25.5,0,21845,0
25.531,0,43690,21845
25.547,0,43690,0
25.578,0,21845,0
25.594,21845,0,0
25.625,0,21845,0
25.656,0,21845,0
25.672,21845,43690,0
25.703,0,43690,0
25.719,0,21845,0
25.75,0,0,21845
25.781,0,87381,21845
25.797,0,43690,21845
25.828,21845,21845,0
25.844,43690,0,43690
25.875,21845,0,0
25.906,21845,43690,0
25.922,0,65536,0
25.953,0,65536,0
25.969,21845,43690,0
26.031,21845,21845,0
26.047,43690,0,21845
26.078,21845,0,0
26.109,65536,43690,0
26.141,21845,43690,0
26.156,43690,0,0
26.188,43690,0,21845
26.203,0,21845,21845
26.25,0,43690,0
26.266,21845,21845,0
26.281,0,21845,0
26.313,0,43690,0
26.328,0,21845,0
26.359,43690,0,21845
26.375,0,43690,0
26.406,43690,0,0
26.438,21845,43690,0
26.453,21845,21845,21845
26.484,43690,0,0
26.516,0,0,21845
26.531,0,0,65536
26.563,0,0,21845
26.578,21845,0,0
26.609,0,65536,21845
26.625,0,21845,0
26.656,43690,0,21845
26.688,0,21845,21845
26.703,43690,0,21845
26.734,0,43690,0
26.766,0,21845,0
26.781,21845,0,21845
26.813,43690,0,0
26.828,21845,65536,0
26.859,0,21845,0
26.875,0,43690,0
26.969,43690,21845,0
26.984,0,21845,0
27.0,0,43690,0
27.016,0,43690,0
27.063,0,21845,0
27.078,0,87381,0
27.094,0,0,21845
27.125,21845,0,21845
27.156,21845,0,0
27.172,21845,0,0
27.203,0,21845,0
27.219,21845,43690,0
27.266,43690,0,0
27.281,21845,0,65536
27.297,21845,21845,0
27.313,21845,0,0
27.328,21845,87381,0
27.375,21845,0,65536
27.406,21845,0,0
27.422,0,65536,0
27.453,0,0,65536
27.469,0,21845,0
27.5,0,21845,0
27.531,43690,0,65536
27.547,21845,21845,0
27.578,0,43690,0
27.594,0,43690,0
27.625,21845,0,0
27.656,0,0,43690
27.672,0,43690,0
27.703,43690,0,0
27.719,65536,0,0
27.75,0,0,21845
27.781,21845,0,65536
27.797,21845,0,0
27.828,0,21845,65536
27.844,0,21845,0
27.922,0,0,43690
27.953,43690,0,21845
28.0,0,0,21845
28.016,21845,0,0
28.047,0,21845,0
28.063,0,0,43690
28.094,0,43690,0
28.109,0,0,21845
28.141,0,43690,21845
28.172,0,21845,0
28.188,21845,0,21845
28.219,0,43690,0
28.25,65536,0,0
28.266,0,87381,0
28.297,0,43690,0
28.328,0,21845,0
28.344,21845,0,0
28.375,0,0,21845
28.391,21845,0,43690
28.422,0,21845,0
28.438,21845,43690,0
28.469,0,43690,21845
28.484,0,0,21845
28.516,0,43690,0
28.547,21845,0,0
28.563,21845,0,0
28.594,0,0,43690
28.625,65536,0,21845
28.641,0,87381,0
28.672,0,21845,0
28.688,0,43690,0
28.719,21845,0,0
28.734,43690,21845,0
28.766,0,21845,0
28.797,21845,0,0
28.828,43690,0,0
28.859,21845,43690,0
28.875,43690,21845,0
28.891,21845,0,21845
28.938,0,43690,0
28.953,0,0,21845
28.969,0,21845,0
29.0,43690,21845,0
29.031,0,43690,43690
29.047,0,87381,0
29.063,0,87381,0
29.094,21845,21845,0
29.109,21845,21845,0
29.125,65536,21845,0
29.156,0,21845,0
29.172,0,87381,21845
29.188,43690,43690,0
29.219,0,131072,0
29.234,65536,21845,0
29.266,21845,21845,0
29.281,0,87381,21845
29.297,0,65536,0
29.344,0,87381,0
29.359,0,131072,21845
29.391,21845,0,21845
29.406,21845,65536,0
29.422,21845,43690,21845
29.453,43690,21845,0
29.469,0,43690,0
29.484,0,109226,0
29.516,0,65536,0
29.531,0,131072,0
29.547,0,21845,21845
29.578,65536,43690,0
29.594,0,21845,0
29.609,21845,174762,0
29.641,0,65536,0
29.656,0,43690,21845
29.672,0,152917,0
29.75,0,196607,0
29.781,87381,0,65536
29.797,43690,21845,0
29.813,65536,43690,0
29.844,0,43690,0
29.859,0,87381,0
29.875,0,21845,0
29.906,43690,0,87381
29.922,0,43690,0
29.938,0,87381,0
29.969,21845,21845,0
29.984,43690,21845,0
30.0,0,0,43690
30.031,131072,0,0
30.047,21845,43690,0
30.063,87381,87381,0
30.094,0,174762,65536
30.109,0,87381,0
30.125,65536,109226,0
30.156,0,109226,0
30.172,21845,21845,21845
30.188,0,65536,21845
30.219,21845,109226,0
30.234,21845,43690,0
30.266,0,196608,0
30.281,0,174762,0
30.313,21845,109226,0
30.328,0,109226,65536
30.344,0,131072,0
30.391,0,152917,0
30.406,0,109226,0
30.422,21845,0,131072
30.453,0,65536,0
30.469,0,174762,0
30.484,43690,65536,0
30.516,0,131072,0
30.531,0,109226,0
30.547,0,218453,0
30.578,0,152917,0
30.594,0,87381,0
30.641,0,196608,0
30.656,0,174762,0
30.672,0,174762,0
30.703,0,43690,0
30.719,0,87381,43690
30.75,0,109226,0
30.766,87381,87381,0
30.781,0,131072,0
30.813,21845,65536,0
30.828,0,196608,21845
30.844,21845,109226,0
30.875,21845,174762,0
30.891,21845,87381,0
30.906,0,43690,21845
30.938,0,131072,0
30.953,0,87381,109226
30.969,0,131072,0
31.0,0,218453,0
31.016,0,152917,21845
31.031,65536,218453,0
31.063,0,109226,43690
31.078,0,131071,0
31.094,0,109226,0
31.125,0,218453,0
31.141,65536,87381,0
31.156,131072,0,43690
31.188,0,240298,0
31.203,0,283989,21845
31.219,0,327680,0
31.25,0,393216,21845
31.281,0,174762,0
31.297,109226,87381,0
31.313,0,174762,109226
31.344,87381,109226,0
31.375,0,218453,0
31.406,0,174762,0
31.422,0,218453,0
31.438,0,218453,0
31.469,109226,174762,0
31.484,21845,196608,0
31.578,131072,152917,0
31.594,43690,174762,0
31.625,0,174762,21845
31.656,43690,152917,0
31.672,0,240298,0
31.688,0,218453,109226
31.719,0,174762,21845
31.734,0,305834,0
31.75,43690,174762,0
31.781,0,131072,65536
31.797,0,196608,0
31.813,0,262144,21845
31.844,0,87381,65536
31.859,109226,262144,0
31.875,0,305834,0
31.906,0,196608,0
31.922,0,152916,0
31.938,0,283989,0
31.969,0,218453,0
31.984,65536,109226,0
32.0,0,262144,0
32.031,0,349525,0
32.047,0,262144,0
32.063,0,174762,0
32.094,0,196608,0
32.109,218453,152917,0
32.125,0,218453,43690
32.156,21845,174762,0
32.172,0,262144,21845
32.188,0,349524,0
32.219,0,174762,0
32.234,0,196608,21845
32.266,43690,262144,0
32.281,0,458752,0
32.313,0,415061,0
32.328,65536,305834,0
32.344,0,196608,0
32.375,0,174762,21845
32.422,0,262144,0
32.438,0,480597,0
32.469,0,349525,0
32.484,0,196608,109226
32.547,0,327680,0
32.563,21845,283989,0
32.594,0,240298,21845
32.609,0,196608,109226
32.625,0,305834,0
32.656,0,393216,0
32.672,0,524288,0
32.688,0,196608,0
32.719,0,218452,0
32.734,109226,218453,0
32.75,109226,152917,0
32.781,0,436906,0
32.797,21845,393216,0
32.813,0,502442,0
32.844,0,480597,21845
32.859,0,371370,0
32.875,0,436906,0
32.906,0,371370,0
32.922,0,349525,0
32.938,0,480597,0
32.969,0,480597,0
32.984,0,415061,0
33.0,21845,349525,0
33.031,0,349525,0
33.047,0,196608,21845
33.063,0,283989,240298
33.094,0,524288,21845
33.109,0,436906,0
33.125,0,327680,131072
33.156,0,305834,0
33.172,0,327680,152917
33.188,0,283989,43690
33.219,0,415061,0
33.234,152917,240298,0
33.266,0,436906,0
33.281,0,371370,0
33.313,0,415061,0
33.328,0,458752,0
33.344,87381,240298,0
33.359,0,349525,21845
33.406,0,458752,21845
33.422,0,415061,0
33.453,0,371370,0
33.484,0,524288,21845
33.5,174762,283989,0
33.531,0,240298,0
33.547,0,677205,0
33.563,0,567978,0
33.594,174762,349525,0
33.609,65536,415061,0
33.625,0,327680,21845
33.656,0,393216,0
33.672,0,371370,0
33.688,0,349525,0
33.719,0,480597,21845
33.734,0,371370,21845
33.75,0,393216,0
