Cumulative Sum,6089176948.98
Time,Total
8.062,-121713.94828
8.094,-122187.627764
8.125,-122366.205651
8.156,-122672.788452
8.187,-122957.614954
8.219,-123098.339418
8.265,-123493.454294
8.297,-123599.397144
8.328,-123842.517658
8.359,-123649.644883
8.39,-123813.005487
8.422,-123937.360436
8.453,-123929.516859
8.5,-123941.15776
8.531,-123973.074212
8.562,-124150.431343
8.594,-124202.476573
8.625,-124280.769463
8.656,-124634.191602
8.687,-124692.778543
8.734,-124606.57046
8.765,-124672.135706
8.781,-124612.090336
8.812,-124819.968332
8.828,-124746.467657
8.844,-124935.883325
8.89,-124989.909351
8.906,-124906.269324
8.937,-124954.527474
8.969,-125008.918768
9.015,-125068.609803
9.047,-125257.715015
9.062,-125305.068124
9.109,-125362.477499
9.14,-125102.262209
9.172,-124890.759728
9.203,-124902.720121
9.234,-124769.90174
9.265,-124644.452174
9.297,-124474.342971
9.328,-124109.979017
9.375,-123877.729584
9.406,-123352.938179
9.437,-122929.692982
9.469,-122482.379919
9.515,-122161.356826
9.531,-121544.166241
9.562,-121027.402281
9.594,-120887.862291
9.64,-120286.323205
9.672,-119802.567817
9.703,-119194.542769
9.734,-118740.790137
9.765,-118324.446032
9.781,-117953.247387
9.812,-117634.99968
9.844,-117377.306331
9.875,-116885.166907
9.89,-116680.984943
9.922,-116645.269861
9.937,-116385.629157
9.969,-116450.866436
9.984,-116445.665887
10.015,-116644.463122
10.031,-116622.444714
10.062,-116798.537577
10.109,-117168.046357
10.125,-117302.850091
10.156,-117619.147268
10.187,-117985.870478
10.234,-118396.177694
10.265,-118843.366642
10.297,-119018.940059
10.328,-119832.653243
10.344,-120463.960221
10.39,-120817.086788
10.422,-121188.610479
10.437,-121573.699648
10.484,-122216.859721
10.515,-122695.821513
10.547,-123037.931904
10.578,-123639.999582
10.609,-124080.707109
10.64,-124512.358536
10.672,-124509.786749
10.703,-124861.80168
10.719,-125169.52135
10.765,-125335.988883
10.797,-125757.744883
10.812,-125888.780499
10.844,-126152.626576
10.859,-126124.135403
10.89,-126223.503118
10.906,-126324.530161
10.922,-126425.940607
10.953,-126527.1148
10.969,-126876.667267
11.0,-127056.255562
11.031,-126794.8475
11.078,-126911.261911
11.109,-126885.865837
11.14,-126719.276956
11.156,-126683.729464
11.187,-126629.015062
11.219,-126555.954959
11.25,-126341.026964
11.281,-126229.802079
11.297,-126098.71359
11.328,-125975.293469
11.344,-125860.614424
11.39,-125756.082501
11.422,-125760.979126
11.453,-125454.499545
11.469,-125287.566108
11.515,-125137.702471
11.547,-125007.037529
11.578,-124897.961905
11.594,-124661.990715
11.64,-124422.116056
11.656,-124176.847081
11.687,-124075.521002
11.719,-123995.82492
11.765,-123788.583107
11.797,-123975.500867
11.828,-124014.697971
11.844,-123786.265535
11.89,-123712.805086
11.906,-123669.782849
11.922,-123656.86344
11.953,-123673.680126
11.969,-123693.117774
11.984,-123714.646211
12.015,-123764.341028
12.031,-123539.477042
12.062,-123280.236335
12.094,-123280.090694
12.125,-123138.597009
12.14,-123224.300752
12.156,-122838.840389
12.203,-122702.609981
12.234,-122691.35308
12.265,-122383.252076
12.297,-122326.520982
12.328,-122127.429323
12.359,-122064.180853
12.39,-121842.114762
12.406,-121616.300903
12.422,-121417.920437
12.453,-120949.753449
12.484,-120759.804305
12.531,-120728.730582
12.547,-120412.032606
12.578,-120236.366345
12.609,-119956.484881
12.64,-119846.566299
12.656,-119784.27609
12.687,-119895.203469
12.703,-120032.627237
12.719,-120199.921731
12.765,-120275.204552
12.781,-120105.17903
12.812,-120354.125861
12.828,-120498.29322
12.844,-120533.731856
12.859,-120852.165047
12.89,-121053.674867
12.922,-121134.287499
12.937,-121361.781205
12.969,-121608.505877
12.984,-121995.922779
13.015,-122099.058731
13.031,-122187.258749
13.062,-122503.399666
13.078,-122898.493171
13.094,-123005.538919
13.14,-123249.326613
13.156,-123481.359933
13.187,-123677.633984
13.234,-123716.534164
13.265,-123623.705044
13.297,-123794.102331
13.328,-123680.269936
13.359,-123402.264807
13.39,-123227.517214
13.422,-123303.286006
13.453,-123234.268628
13.484,-123021.46928
13.531,-122884.370277
13.547,-122549.191958
13.562,-122191.595891
13.594,-122058.513051
13.64,-121454.582019
13.672,-121076.688569
13.703,-120528.494131
13.734,-119810.127508
13.781,-119345.022089
13.812,-118890.254746
13.828,-118452.601324
13.875,-118039.819879
13.906,-117909.034939
13.937,-117526.064153
13.953,-117201.734424
14.0,-116766.7155
14.015,-116349.089296
14.047,-116129.210927
14.078,-116112.354128
14.094,-115728.84196
14.125,-115674.915828
14.156,-115551.463862
14.187,-115753.281093
14.219,-115553.15641
14.234,-115765.180108
14.281,-115890.322179
14.312,-116073.241763
14.328,-116156.238653
14.375,-116253.108929
14.39,-116628.966604
14.422,-116731.172304
14.469,-117101.59811
14.484,-117340.484878
14.515,-117720.402637
14.547,-118216.838776
14.594,-118561.370995
14.609,-118784.434813
14.64,-118886.435268
14.672,-119263.939773
14.703,-119166.350907
14.75,-119412.160962
14.765,-119507.382246
14.797,-119726.268918
14.812,-119920.068814
14.844,-120090.506655
14.859,-120265.584243
14.89,-120570.643929
14.922,-120610.764018
14.953,-120534.058778
14.969,-120609.406106
14.984,-120559.344342
15.0,-120502.834985
15.031,-120435.164195
15.078,-120352.294031
15.109,-120650.520889
15.14,-120787.847435
15.172,-120796.226252
15.203,-120828.396369
15.219,-121134.930323
15.25,-121174.722645
15.281,-121375.750526
15.297,-121467.717239
15.328,-121975.245487
15.375,-121932.588732
15.39,-122063.122059
15.422,-121787.324472
15.453,-121738.968243
15.484,-121937.096013
15.531,-122008.326184
15.562,-122223.680824
15.578,-122307.551064
15.625,-122407.261587
15.656,-122368.684103
15.672,-122460.946753
15.703,-122558.227836
15.734,-122660.012488
15.765,-122740.028431
15.797,-122799.484502
15.828,-123364.136263
15.844,-123349.98954
15.875,-123487.469292
15.906,-123506.989726
15.937,-123685.623853
15.969,-123753.227919
16.0,-123861.653306
16.031,-124011.104067
16.062,-124050.031856
16.078,-124221.817072
16.109,-124248.698002
16.14,-124247.72384
16.172,-124486.120836
16.203,-124563.157022
16.234,-124597.894877
16.265,-124611.758466
16.281,-124626.61242
16.312,-124638.531045
16.344,-124644.816717
16.375,-124644.177716
16.406,-124636.814731
16.437,-124624.409943
16.469,-124307.912173
16.484,-124083.319401
16.531,-124102.628112
16.578,-123975.458839
16.594,-124231.570385
16.609,-124310.690819
16.64,-123825.723685
16.672,-123625.637428
16.703,-123464.821168
16.719,-123345.549411
16.75,-123269.350262
16.781,-123361.291537
16.812,-123349.802257
16.844,-123385.042876
16.875,-123465.485042
16.906,-123713.363087
16.937,-123854.574127
16.953,-123734.984113
16.984,-123742.996432
17.015,-123897.622679
17.047,-124070.711242
17.078,-124258.678181
17.109,-124458.300292
17.14,-124666.776548
17.156,-124579.653115
17.187,-124711.139802
17.219,-124784.035531
17.25,-124645.708203
17.281,-124690.630738
17.312,-124548.711866
17.344,-124219.615545
17.359,-124099.621145
17.39,-123821.037838
17.422,-123537.484746
17.453,-123252.860716
17.484,-122972.33448
17.531,-122702.200584
17.562,-122298.605999
17.594,-121889.727632
17.609,-121879.243097
17.625,-121429.668448
17.64,-121121.388928
17.656,-120711.715185
17.703,-120175.085131
17.734,-119934.093469
17.765,-119991.582307
17.797,-119655.241234
17.828,-119197.113798
17.859,-119035.373396
17.89,-118920.201955
17.906,-118850.112142
17.937,-118672.508421
17.969,-118657.381434
18.0,-118679.156229
18.031,-118737.012074
18.062,-118830.64517
18.094,-119208.843453
18.109,-119453.294298
18.14,-119594.879177
18.172,-119784.822138
18.203,-120023.133314
18.234,-120158.441622
18.265,-120461.341077
18.297,-121054.531792
18.328,-121516.779126
18.344,-121999.314455
18.375,-122625.499731
18.406,-122970.667008
18.437,-123329.760632
18.469,-123819.149571
18.5,-123705.661374
18.531,-123368.337055
18.562,-123057.963221
18.578,-122932.224152
18.609,-122731.630047
18.64,-122145.445932
18.672,-120173.249135
18.703,-118646.222397
18.734,-117130.078083
18.765,-114890.732039
18.781,-110928.933722
18.812,-107706.273978
18.844,-103291.855587
18.859,-98166.3644046
18.89,-92947.1508641
18.906,-87542.8961658
18.937,-81674.6582801
18.969,-74948.5137406
19.0,-67216.7816567
19.031,-59000.1637103
19.062,-49699.3165417
19.094,-40288.0437229
19.109,-30764.0530166
19.14,-20935.0319303
19.172,-9957.09257537
19.203,473.796143142
19.234,11335.0339939
19.265,23218.7494149
19.297,35637.8612275
19.328,48157.642836
19.344,60438.1784757
19.375,72955.1461055
19.406,85816.1454893
19.437,98586.7716354
19.469,111202.475275
19.5,124199.287891
19.531,137654.423212
19.562,151932.348818
19.578,164902.761186
19.609,178304.234605
19.64,191211.859778
19.672,205135.018318
19.703,219254.453789
19.734,232618.99364
19.765,245863.071644
19.781,257877.650382
19.812,270687.90493
19.844,285364.520624
19.875,299009.103652
19.906,311242.774745
19.937,326505.136749
19.969,340330.679636
19.984,354463.649423
20.015,369099.948123
20.047,383293.224268
20.078,399656.605567
20.109,415202.116503
20.14,428187.127792
20.172,443871.991773
20.203,458206.565981
20.219,474915.75362
20.25,490912.045787
20.281,506672.778724
20.312,522253.127429
20.344,538440.065236
20.375,553969.003476
20.406,568416.405001
20.437,583513.325353
20.453,600085.800034
20.484,616157.917767
20.515,632566.721249
20.562,649402.245906
20.578,666141.116344
20.594,681017.845928
20.609,696569.530236
20.64,711021.711666
20.656,723740.830002
20.687,738434.497853
20.719,751498.724203
20.75,766919.966904
20.765,778963.849426
20.797,790256.597291
20.828,804591.757065
20.844,818658.105822
20.875,832962.473157
20.906,845933.985853
20.922,857931.597055
20.953,869110.170503
20.969,881040.153205
21.0,891411.46278
21.015,903077.106218
21.047,915035.318242
21.078,927777.055415
21.094,937255.198466
21.125,947651.392692
21.156,957554.934917
21.172,972094.137839
21.203,982108.128529
21.219,993470.487172
21.25,1003966.38795
21.265,1014623.16464
21.297,1028152.0529
21.328,1039619.20832
21.344,1050895.40182
21.375,1063030.57549
21.406,1078700.94769
21.422,1089438.06582
21.453,1101246.29187
21.469,1114787.13657
21.5,1126294.9554
21.515,1138784.3255
21.562,1149093.46661
21.578,1162436.14847
21.609,1174653.33882
21.64,1187486.3725
21.656,1201651.43913
21.687,1214430.66134
21.719,1227296.78966
21.734,1237857.08893
21.765,1251288.78543
21.797,1262943.97072
21.812,1273137.67503
21.844,1281086.20511
21.859,1291331.97893
21.89,1300203.28925
21.906,1309411.22795
21.937,1319113.15832
21.969,1330411.4164
21.984,1337703.93882
22.015,1346581.93291
22.047,1353369.98455
22.062,1363314.50548
22.094,1373052.12479
22.109,1381825.93391
22.14,1393498.10943
22.156,1398784.26955
22.187,1407779.29886
22.219,1414998.84502
22.234,1424454.85375
22.265,1431748.92129
22.297,1438779.30383
22.312,1448601.37738
22.344,1460052.86296
22.359,1467716.56991
22.39,1473749.65236
22.406,1483928.22037
22.437,1492245.12324
22.469,1498782.12699
22.484,1508093.7263
22.515,1516287.93482
22.547,1527311.52753
22.578,1537100.56923
22.609,1544984.41299
22.64,1548942.82479
22.656,1556689.82182
22.687,1567028.88657
22.703,1575277.69672
22.734,1583812.28364
22.75,1592384.3366
22.781,1601541.89958
22.812,1610496.69358
22.828,1621396.8502
22.859,1630695.90521
22.89,1639865.07881
22.906,1648136.65268
22.937,1656534.30513
22.953,1667805.3277
22.984,1681395.87402
23.0,1690920.34808
23.031,1701300.31018
23.062,1709096.05019
23.078,1718307.85906
23.109,1724964.00701
23.14,1732961.70003
23.156,1744306.05664
23.187,1751865.24908
23.203,1759869.37829
23.234,1763372.89149
23.25,1772170.20884
23.281,1776037.98609
23.312,1782029.07731
23.328,1783648.56975
23.359,1788073.79073
23.39,1789365.52892
23.406,1790809.69426
23.437,1791465.94911
23.453,1792378.49474
23.484,1791968.3198
23.5,1791376.97583
23.531,1791166.77835
23.562,1790751.57783
23.609,1789446.76225
23.625,1792077.78875
23.64,1791454.40154
23.672,1789774.47997
23.719,1789967.21496
23.734,1791005.63339
23.765,1792204.15401
23.781,1795609.82625
23.812,1794814.23252
23.844,1797367.92787
23.859,1799580.59094
23.89,1804031.08587
23.922,1808901.27473
23.937,1813471.19796
23.969,1815681.08303
23.984,1816784.31324
24.015,1821774.17608
24.031,1828449.94816
24.062,1832398.68004
24.094,1839635.64364
24.109,1843167.61208
24.14,1847107.78839
24.172,1851339.20963
24.187,1853533.99325
24.219,1858272.96127
24.234,1863235.22107
24.265,1864991.88446
24.281,1867185.2885
24.312,1867489.41886
24.344,1872127.1489
24.359,1875050.43272
24.39,1879326.79613
24.422,1880765.45725
24.437,1880562.69848
24.469,1884620.49608
24.484,1885316.57609
24.515,1886136.77583
24.531,1887875.21647
24.578,1888600.18796
24.594,1892273.48349
24.625,1895394.51947
24.656,1894011.89901
24.687,1895584.47879
24.703,1898102.99799
24.734,1899127.33123
24.765,1903009.99133
24.781,1904223.65903
24.812,1908555.8054
24.828,1907856.29612
24.859,1909188.19877
24.875,1909138.245
24.906,1907761.71001
24.937,1907136.59579
24.953,1908104.07841
24.984,1912113.02648
25.015,1909854.34039
25.031,1908862.04853
25.062,1910075.6588
25.094,1906117.84237
25.109,1906310.32752
25.14,1903882.67491
25.172,1901218.05659
25.187,1899444.3628
25.219,1899484.59577
25.234,1897067.93396
25.265,1895355.18988
25.281,1894579.14817
25.312,1890679.77826
25.344,1887430.8012
25.359,1885293.54324
25.39,1883409.96843
25.422,1881853.23877
25.437,1880275.10873
25.469,1878295.07189
25.484,1880085.23731
25.515,1880621.24063
25.531,1876866.60091
25.578,1876752.29374
25.594,1877014.37132
25.625,1876520.78366
25.656,1879470.16631
25.687,1877452.18428
25.703,1877869.78769
25.734,1879076.13065
25.765,1878918.8554
25.781,1880442.98571
25.812,1881377.2969
25.844,1883875.33786
25.859,1885376.17051
25.89,1887584.8409
25.922,1890503.89307
25.937,1894205.33888
25.969,1895101.69025
25.984,1895255.45189
26.015,1899621.3782
26.031,1901531.81036
26.062,1904113.43329
26.094,1908194.29594
26.109,1910315.0433
26.14,1910777.05475
26.172,1913282.89756
26.187,1915493.94876
26.219,1913781.61415
26.234,1914552.9993
26.265,1914374.07807
26.281,1911923.23152
26.312,1909762.64306
26.344,1906884.35095
26.359,1905805.50599
26.39,1903355.65938
26.422,1901969.25323
26.437,1901360.67526
26.469,1894828.49751
26.484,1888970.79803
26.515,1885652.40827
26.531,1884978.85853
26.578,1881577.54967
26.594,1877675.95475
26.625,1871378.78027
26.656,1866619.22551
26.687,1867889.14155
26.703,1866566.43194
26.734,1863881.01243
26.765,1861448.89647
26.781,1861265.81525
26.812,1862263.35132
26.844,1861288.1281
26.859,1863453.23649
26.89,1864871.41055
26.922,1863836.51562
26.937,1864375.20637
26.969,1866233.71784
26.984,1869503.16401
27.015,1870432.21116
27.031,1871051.77987
27.062,1870949.19086
27.094,1873887.96654
27.109,1875893.92789
27.14,1877256.51742
27.172,1875866.50375
27.187,1875939.50558
27.219,1874338.68811
27.234,1873355.17685
27.265,1871263.71816
27.281,1871370.87261
27.312,1871806.70517
27.344,1869076.38257
27.359,1864289.98474
27.39,1860976.42609
27.422,1860374.56141
27.437,1858727.20508
27.469,1860395.40103
27.484,1861668.10797
27.515,1858177.84591
27.531,1859417.21017
27.578,1860126.17878
27.594,1862931.57346
27.625,1867983.88919
27.656,1869135.41768
27.687,1868637.24795
27.703,1869735.92478
27.734,1872167.37616
27.765,1872451.34369
27.781,1871593.5492
27.797,1871283.19482
27.828,1875437.48359
27.859,1874603.76264
27.875,1871777.01503
27.906,1872872.15714
27.937,1871526.40449
27.953,1872342.00143
27.984,1869389.71638
28.015,1868528.29757
28.031,1866914.12992
28.062,1861761.07523
28.078,1855331.4489
28.109,1848936.46953
28.125,1846357.28753
28.156,1843496.11997
28.187,1840518.27776
28.203,1838493.80865
28.234,1834733.99529
28.265,1832001.12578
28.281,1832095.19278
28.312,1830143.98869
28.328,1830933.01697
28.359,1832408.46084
28.375,1832342.68865
28.406,1830992.23482
28.437,1834356.06871
28.453,1837695.7189
28.484,1841676.10813
28.515,1848515.66844
28.531,1851382.29904
28.562,1855427.65331
28.594,1860952.63048
28.625,1865159.15782
28.656,1870201.07067
28.672,1873053.44689
28.703,1874767.98028
28.719,1877060.74836
28.75,1879430.5181
28.765,1883690.2908
28.797,1883588.84062
28.828,1880834.405
28.844,1878451.63872
28.875,1877913.04595
28.906,1873770.19922
28.922,1870454.36847
28.969,1861833.39667
29.0,1857044.37014
29.015,1849688.47092
29.062,1843023.72704
29.094,1838780.16197
29.109,1832546.74388
29.14,1828246.71174
29.172,1818434.9351
29.187,1813237.94175
29.219,1807056.00752
29.234,1797354.89757
29.265,1790946.02052
29.281,1786032.29962
29.312,1776597.75379
29.344,1772441.41133
29.359,1767719.12245
29.39,1762480.53569
29.406,1761031.97427
29.437,1755973.9115
29.453,1749736.4423
29.469,1745216.95281
29.5,1741199.67218
29.515,1740667.27242
29.547,1740065.60632
29.578,1738597.59225
29.609,1734590.55933
29.625,1733908.19994
29.656,1732256.38011
29.687,1729325.99169
29.703,1729524.61517
29.734,1727732.78392
29.75,1725942.06029
29.781,1718521.13334
29.797,1718610.1625
29.812,1712966.49143
29.844,1708099.22091
29.859,1705731.09918
29.875,1700651.9521
29.906,1692548.78984
29.922,1688754.55646
29.953,1686312.64579
29.969,1683626.90708
30.0,1675342.02776
30.015,1668544.37629
30.047,1664074.73588
30.062,1654194.37425
30.078,1649038.43385
30.109,1640841.74912
30.125,1635401.32813
30.14,1632836.1874
30.172,1627665.67559
30.203,1621897.36587
30.219,1617179.84804
30.234,1610236.7666
30.265,1604755.18806
30.281,1600323.81223
30.312,1595269.20969
30.328,1592600.24039
30.344,1590410.89096
30.375,1588685.12441
30.39,1587323.73829
30.422,1583107.38657
30.437,1582749.77183
30.469,1582798.58186
30.484,1582496.29681
30.515,1583238.52624
30.531,1585189.37318
30.547,1586823.68531
30.594,1585159.00152
30.609,1585822.24998
30.625,1585909.46475
30.64,1590149.54532
30.672,1587316.76253
30.687,1590375.03176
30.703,1593251.27753
30.734,1596001.96296
30.75,1597928.08432
30.781,1600645.76638
30.797,1600993.32402
30.812,1597963.25251
30.844,1597701.14965
30.859,1604072.02445
30.875,1607259.47525
30.906,1608045.76023
30.922,1612311.21901
30.953,1613719.59033
30.969,1616443.77509
31.0,1616162.20411
31.015,1617678.72901
31.047,1622058.64537
31.062,1624025.76851
31.078,1626132.81392
31.109,1630767.48332
31.125,1631804.32706
31.14,1634726.40903
31.172,1635652.39709
31.203,1636758.48843
31.219,1636951.54667
31.234,1634761.54212
31.265,1633075.71432
31.281,1633186.62
31.312,1631725.40391
31.328,1628321.98504
31.344,1625429.93034
31.375,1620806.50085
31.39,1615454.87507
31.422,1610419.18884
31.437,1606642.16515
31.469,1599226.1566
31.484,1592259.66978
31.515,1584632.15334
31.531,1578271.97492
31.547,1570924.1764
31.594,1564313.00947
31.609,1555576.46393
31.625,1548274.1126
31.656,1539834.75706
31.672,1535233.11843
31.687,1529324.18569
31.719,1522722.1783
31.734,1511968.44949
31.765,1505567.8159
31.781,1501563.81913
31.812,1497216.94554
31.828,1495815.38707
31.859,1493976.44065
31.875,1493926.55433
31.906,1493311.04243
31.922,1490985.73751
31.937,1489650.65285
31.969,1487612.50112
31.984,1484120.98201
32.0,1486249.43974
32.031,1487419.19982
32.062,1488994.1396
32.078,1492708.94634
32.094,1493760.9401
32.125,1495019.45741
32.14,1496527.69538
32.172,1498679.34516
32.187,1497191.78217
32.203,1499015.67498
32.234,1499911.10679
32.25,1500780.67611
32.281,1501895.61661
32.297,1503266.98978
32.328,1501188.50768
32.344,1503301.79712
32.359,1504713.56454
32.39,1502471.08131
32.422,1502257.62437
32.453,1502948.35126
32.469,1499547.30942
32.5,1497159.53904
32.515,1499383.18705
32.547,1501633.03172
32.562,1499803.85273
32.609,1500445.09806
32.656,1501116.02556
32.672,1504381.64317
32.687,1503932.2638
32.734,1500470.24336
32.75,1499183.30877
32.781,1497544.92294
32.812,1496091.80687
32.844,1495842.47019
32.859,1495179.18623
32.89,1493170.16613
32.906,1495047.81099
32.937,1496405.10373
32.953,1496110.40072
32.984,1492777.93537
33.0,1486849.86396
33.031,1486572.31311
33.062,1484093.16699
33.094,1484561.6189
33.109,1485819.09883
33.14,1483721.26236
33.156,1480986.20494
33.187,1480398.35884
33.203,1477896.18802
33.234,1477087.14864
33.25,1474889.92063
33.281,1474045.30226
33.312,1471690.64022
33.344,1470770.94943
33.359,1470931.20982
33.39,1468630.72374
33.406,1468751.02685
33.437,1468898.49998
33.453,1468884.91888
33.484,1469838.37242
33.5,1469038.08957
33.531,1466232.14722
33.562,1464475.46479
33.594,1463716.23713
33.64,1463359.8365
33.656,1463208.02642
33.672,1461803.90337
33.703,1460092.95046
33.734,1463517.15606
33.75,1464951.14426
33.781,1464399.26501
33.812,1464628.03814
33.844,1465139.84462
33.859,1465984.67313
33.89,1468673.55165
33.922,1468417.14155
33.953,1468233.43462
33.969,1467076.79818
34.0,1466340.14158
34.015,1470014.07468
34.047,1469631.99744
34.062,1471261.09046
34.094,1470237.0056
34.125,1470993.5467
34.14,1472488.72599
34.172,1472128.62676
34.187,1473397.44889
34.219,1473640.7045
34.234,1472514.71488
34.265,1471868.46288
34.297,1469732.21974
34.328,1469626.97797
34.344,1468873.00296
34.375,1464584.15674
34.39,1463260.16445
34.422,1462385.6298
34.437,1458891.9132
34.469,1454090.15271
34.484,1450338.73228
34.515,1449108.43411
34.547,1445307.12839
34.578,1444506.72956
34.594,1443166.37767
34.625,1441145.25548
34.64,1437056.30257
34.656,1434807.92054
34.672,1433015.49487
34.687,1428914.24023
34.734,1425840.60076
34.75,1425860.26781
34.781,1424453.73442
34.797,1421393.88262
34.828,1418463.7431
34.844,1415985.39578
34.875,1416410.20464
34.89,1417596.49719
34.922,1419605.87637
34.953,1419300.90676
34.984,1416859.22773
35.0,1413757.7917
35.031,1411760.99179
35.047,1411044.39757
35.078,1409726.52313
35.094,1411536.73765
35.125,1411425.2691
35.14,1412855.117
35.172,1412533.50657
35.203,1411429.0824
35.234,1409938.68226
35.25,1407902.07451
35.281,1406496.43147
35.297,1405306.78375
35.328,1403902.46879
